transaction_id,customer_id,amount,transaction_date
8823,705,225.71,2026-01-20 07:16:23.316185
8824,986,0.48,2025-06-26 06:30:38.516614
8825,137,2387.98,2026-05-02 21:19:26.505931
8826,23,1652.15,2026-02-05 02:52:25.916719
8827,641,471.13,2026-04-27 23:34:40.066872
8828,803,530.55,2025-10-18 03:35:37.577410
8829,829,3331.68,2026-02-27 08:13:51.563374
8830,613,1393.59,2025-07-08 02:32:21.698784
8831,963,2398.16,2025-12-16 08:28:23.298675
8832,448,1205.72,2026-01-27 07:38:44.842954
8833,930,542.88,2026-02-26 05:07:21.070462
8834,965,7040.15,2025-09-17 14:24:02.731564
8835,829,1667.8,2025-10-19 14:23:55.102957
8836,271,280.78,2025-08-24 09:17:45.243623
8837,200,1042.06,2025-11-07 12:24:38.634006
8838,483,798.98,2026-01-25 23:27:55.455534
8839,415,481.82,2026-01-15 14:44:51.880976
8840,886,5419.3,2026-02-07 06:08:16.062374
8841,84,4255.92,2026-03-25 15:27:30.187261
8842,212,444.16,2025-09-16 06:28:34.084741
8843,733,868.19,2025-10-20 18:12:13.812637
8844,74,2873.62,2026-04-02 07:46:52.600511
8845,291,467.67,2026-02-13 00:12:24.108140
8846,365,1790.84,2025-12-07 13:30:32.992516
8847,563,2406.57,2025-12-25 17:21:51.602533
8848,193,,2025-08-21 17:22:30.313933
8849,842,2451.13,2025-11-18 13:55:00.032867
8850,415,2453.12,2025-07-21 18:25:13.920537
8851,936,,2025-11-05 08:47:32.370606
8852,415,850.82,2025-06-06 07:53:58.381962
8853,229,4217.17,2025-06-02 19:50:32.198906
8854,162,44.1,2026-01-21 16:52:25.472279
8855,1,679.92,2025-06-21 03:08:53.008557
8856,474,99.76,2025-11-13 21:19:05.559192
8857,98,2106.54,2025-12-31 04:56:58.086174
8858,365,212.48,2026-05-30 08:06:54.982484
8859,523,3737.8,2025-11-20 15:15:58.594366
8860,229,2080.26,2026-05-02 07:27:39.328569
8861,200,58.48,2026-05-01 16:16:36.707172
8862,746,2508.97,2025-08-11 03:16:00.658030
8863,963,3961.51,2025-09-02 18:45:27.813745
8864,86,2164.22,2026-03-30 16:46:21.231500
8865,191,62.0,2025-07-14 05:01:37.326824
8866,965,3902.72,2026-04-02 09:35:51.888141
8867,9,2637.0,2025-11-06 01:35:34.855250
8868,977,951.08,2026-05-19 22:52:53.579076
8869,1,796.87,2026-03-06 11:48:05.157842
8870,877,1307.16,2026-05-29 03:59:49.454222
8871,267,4036.34,2025-08-12 01:44:45.443914
8872,944,580.86,2026-03-09 20:00:37.417727
8873,286,212.86,2026-01-14 15:50:01.287633
8874,577,3999.58,2026-03-31 16:09:41.515102
8875,56,53.28,2025-10-19 05:18:32.793509
8876,200,4838.17,2026-05-22 02:47:33.152977
8877,746,729.83,2025-10-23 10:53:43.808322
8878,474,1419.46,2025-10-22 01:47:58.720745
8879,939,283.81,2025-11-22 00:55:47.213537
8880,391,4650.79,2026-01-22 15:32:00.335632
8881,868,2771.28,2026-04-03 02:09:56.237371
8882,415,5158.14,2026-03-23 02:51:32.694882
8883,977,2299.15,2025-11-09 21:07:29.193931
8884,965,408.38,2025-09-01 00:41:50.525101
8885,294,737.11,2026-04-12 23:10:52.017530
8886,901,1334.37,2025-08-18 19:30:06.691395
8887,829,1869.21,2026-03-05 03:50:48.820009
8888,200,5219.84,2025-10-25 09:42:10.481441
8889,566,968.86,2026-04-27 13:24:58.727289
8890,47,2428.53,2025-11-09 02:42:16.930300
8891,809,6488.84,2026-02-01 04:37:33.841157
8892,200,330.63,2026-03-26 18:08:32.604001
8893,47,3971.31,2025-07-26 08:15:23.778481
8894,365,1091.89,2026-04-30 11:09:39.085089
8895,505,2636.69,2026-04-03 06:42:11.922701
8896,829,694.97,2026-04-13 13:12:19.077442
8897,973,812.88,2025-07-01 17:25:17.929468
8898,403,55.02,2025-11-18 01:27:51.227289
8899,33,7108.99,2025-11-17 20:58:35.115422
8900,733,3358.14,2025-08-19 13:37:04.182846
8901,483,197.25,2025-07-13 18:47:42.181476
8902,415,15237.3,2026-01-10 10:00:14.595695
8903,271,1857.86,2025-11-04 06:39:48.318913
8904,436,3844.58,2026-02-09 17:01:36.771557
8905,298,137.97,2026-04-04 19:51:53.405328
8906,733,986.79,2025-05-30 18:03:27.587099
8907,483,2215.21,2026-01-04 14:01:28.928401
8908,886,225.07,2026-02-19 17:13:58.569990
8909,483,1342.39,2025-10-14 23:17:03.771157
8910,200,1169.22,2025-09-04 12:26:38.083968
8911,829,486.8,2025-06-01 17:58:17.743211
8912,483,714.12,2025-06-13 23:48:31.165522
8913,200,6829.68,2026-05-27 12:51:31.099294
8914,565,681.18,2026-01-15 05:36:09.053845
8915,332,480.14,2025-10-25 18:53:19.060038
8916,827,1536.64,2025-09-04 12:57:11.606650
8917,415,2223.14,2025-09-04 15:31:12.919118
8918,710,2582.65,2026-01-25 17:50:43.597146
8919,76,2806.86,2026-01-11 02:07:52.568088
8920,365,75.06,2026-04-01 03:44:02.208316
8921,977,1000.96,2026-03-08 18:53:50.146640
8922,775,2974.07,2025-09-17 17:01:58.068832
8923,196,4704.65,2025-11-06 13:43:24.304838
8924,229,1843.61,2026-03-09 23:09:10.440029
8925,296,107.45,2025-07-30 21:55:56.904902
8926,577,1010.5,2026-04-30 14:30:15.029036
8927,733,154.25,2026-01-07 23:51:25.439768
8928,733,2760.93,2025-07-03 23:34:34.005994
8929,446,131.22,2025-06-06 20:15:28.732196
8930,778,410.93,2026-01-29 06:08:31.935538
8931,400,1078.99,2026-03-24 06:52:53.554762
8932,128,1242.21,2025-12-14 01:50:36.165307
8933,483,1043.37,2026-04-24 16:27:18.595788
8934,963,1244.99,2025-10-31 09:54:29.503026
8935,761,2498.21,2025-10-02 22:54:27.918938
8936,510,921.75,2026-03-01 06:45:44.597583
8937,577,1587.04,2025-08-12 22:30:59.418537
8938,939,723.0,2025-10-19 13:29:41.782611
8939,390,872.76,2025-11-14 13:50:57.747974
8940,296,1902.79,2025-11-04 22:08:10.155548
8941,977,1348.63,2026-05-19 02:11:27.888799
8942,849,2567.74,2026-04-30 00:50:54.207000
8943,291,1644.41,2025-07-04 11:50:41.650233
8944,415,3254.94,2026-02-23 14:11:48.842109
8945,376,1171.85,2025-12-08 11:41:41.136016
8946,180,1350.75,2026-03-21 21:37:38.926754
8947,963,2217.15,2026-04-09 19:11:33.951085
8948,365,500.11,2025-11-21 02:21:40.323089
8949,883,975.29,2026-03-25 19:06:34.051001
8950,200,1960.81,2026-04-02 09:42:13.989485
8951,483,58.6,2025-11-05 11:11:29.239455
8952,1,1148.85,2026-03-27 15:38:50.963852
8953,740,1826.84,2025-10-02 22:55:35.115837
8954,516,6845.39,2025-11-01 12:43:33.361672
8955,567,4191.41,2025-12-13 08:02:46.033069
8956,25,659.07,2025-08-20 20:08:26.489484
8957,200,1415.34,2025-07-30 00:17:22.811628
8958,51,116.14,2026-04-24 16:21:36.461746
8959,240,550.86,2025-09-18 09:58:04.287678
8960,568,2982.03,2025-10-04 18:33:49.926359
8961,483,263.21,2026-02-17 10:55:48.771324
8962,543,595.98,2025-11-14 06:33:22.234499
8963,483,5766.33,2025-12-13 01:33:50.617809
8964,229,3472.9,2025-12-21 22:22:35.285248
8965,200,3044.94,2025-06-06 00:58:11.627607
8966,149,3998.42,2026-05-13 11:41:40.278399
8967,829,2769.44,2026-02-01 03:05:01.851230
8968,552,257.0,2026-02-27 00:29:14.399018
8969,200,1453.66,2026-04-04 20:51:01.146372
8970,200,1174.85,2025-06-01 16:54:22.289692
8971,875,745.47,2025-06-06 19:03:21.867718
8972,729,3592.02,2026-04-22 13:37:36.013846
8973,587,1247.76,2026-05-19 03:32:33.193788
8974,365,124.38,2025-06-25 00:28:22.505189
8975,223,643.07,2026-03-17 10:54:00.051603
8976,977,519.15,2026-01-22 18:41:00.248422
8977,764,4369.23,2025-08-25 14:37:52.009335
8978,257,2085.06,2026-05-10 10:19:19.397116
8979,829,1643.67,2025-09-26 10:55:44.171574
8980,735,1413.07,2026-04-04 09:02:48.183112
8981,246,2100.29,2026-03-28 22:50:52.818635
8982,388,2811.98,2025-07-26 04:33:09.024873
8983,200,1616.6,2026-02-05 16:36:40.788665
8984,104,5570.47,2026-05-23 17:22:50.583277
8985,705,7530.15,2026-05-01 07:07:39.577024
8986,229,10738.47,2025-07-08 06:49:58.038262
8987,792,2213.64,2026-04-27 08:39:23.826134
8988,987,,2025-08-27 07:35:13.955163
8989,56,1036.64,2025-08-16 03:46:05.489453
8990,415,3926.41,2026-03-20 23:21:05.629196
8991,768,4797.63,2026-04-09 15:22:16.871142
8992,760,4689.74,2025-07-18 06:17:42.359461
8993,739,3553.89,2025-06-11 12:04:51.196166
8994,321,1043.77,2026-05-26 00:37:47.643148
8995,415,346.11,2026-05-17 03:19:54.336528
8996,535,812.8,2026-04-19 14:51:45.745164
8997,973,2915.91,2026-04-28 00:15:40.638037
8998,293,530.24,2025-08-06 23:01:58.181510
8999,936,1301.22,2026-02-09 05:10:54.310869
9000,229,1666.66,2025-12-25 10:55:03.818077
9001,986,1851.97,2026-05-08 00:40:52.913329
9002,600,5489.19,2025-08-13 00:24:55.961067
9003,415,2166.42,2025-07-10 09:39:41.471082
9004,545,3086.35,2025-07-02 13:47:58.164940
9005,229,1743.97,2025-10-05 12:04:55.340170
9006,229,3586.48,2026-01-18 10:58:50.823963
9007,105,612.14,2026-01-16 20:34:20.749244
9008,106,471.13,2026-01-18 11:05:23.022359
9009,318,5216.05,2025-07-24 22:52:59.574775
9010,740,2364.95,2026-04-06 11:12:01.731804
9011,543,2226.59,2025-12-29 21:59:37.888262
9012,92,1259.58,2026-03-12 06:30:21.524397
9013,829,945.45,2025-11-30 07:51:09.612736
9014,543,1622.47,2025-06-21 06:30:08.330683
9015,965,256.95,2026-03-25 05:01:23.498462
9016,600,1212.88,2025-12-07 14:04:21.204230
9017,200,1215.29,2025-12-28 05:00:53.403420
9018,415,1545.84,2025-06-18 07:56:50.851720
9019,577,2013.99,2025-06-15 10:04:06.698709
9020,5,6307.97,2025-10-10 01:19:51.130919
9021,1,2112.08,2026-02-23 21:10:05.335604
9022,135,,2025-09-03 01:47:21.148248
9023,205,1625.23,2025-12-26 05:27:50.544891
9024,395,1971.97,2026-04-05 14:22:05.783611
9025,415,144.79,2026-03-12 00:24:08.387232
9026,151,286.04,2025-06-27 15:58:29.146322
9027,605,1733.43,2026-01-01 03:11:43.904285
9028,539,1007.41,2026-03-30 06:32:47.169244
9029,244,3207.02,2026-03-25 10:55:29.598857
9030,1,1566.92,2025-07-24 20:01:21.848552
9031,56,4279.08,2026-02-18 22:51:17.980196
9032,365,7174.93,2025-10-03 06:01:15.426143
9033,190,319.48,2025-09-11 21:26:12.822785
9034,359,1004.48,2026-02-07 10:18:51.560357
9035,570,2187.14,2026-04-11 12:14:38.729502
9036,483,729.09,2026-05-12 20:56:24.891422
9037,200,621.31,2026-05-28 08:30:04.127297
9038,308,3361.21,2026-04-27 12:28:24.043571
9039,547,7862.26,2025-10-27 08:52:46.213479
9040,843,2972.7,2026-03-05 23:08:16.632192
9041,733,1483.32,2025-09-09 13:40:09.134749
9042,483,1168.63,2026-05-06 05:54:43.400728
9043,333,1551.53,2025-09-27 04:00:27.631423
9044,339,1242.92,2026-03-14 18:18:54.238013
9045,887,1397.88,2025-09-19 07:17:15.339813
9046,12,454.94,2026-03-17 23:15:24.423548
9047,983,4681.45,2026-04-10 13:35:42.223859
9048,593,2809.2,2026-01-21 12:30:01.220140
9049,617,2284.99,2025-07-17 16:23:34.039517
9050,9,5988.47,2025-05-31 17:22:37.107460
9051,543,669.25,2026-04-09 11:13:12.555426
9052,415,,2025-12-13 21:43:56.649267
9053,98,3498.99,2026-03-14 21:27:33.082151
9054,229,12896.82,2025-11-19 20:29:03.389167
9055,903,1727.55,2025-06-18 02:16:47.231217
9056,483,121.22,2025-08-08 21:16:23.178220
9057,373,3032.51,2026-01-06 21:04:11.357033
9058,47,153.22,2025-12-31 21:14:47.339235
9059,692,1553.12,2026-01-20 20:41:12.711462
9060,662,650.17,2025-06-07 23:33:51.055224
9061,547,4930.84,2026-03-06 18:33:30.695000
9062,447,1200.52,2026-04-16 23:16:49.410000
9063,396,4574.67,2026-05-26 17:05:15.233878
9064,534,710.73,2025-09-17 05:23:10.968290
9065,200,979.96,2025-07-19 08:13:06.277501
9066,949,5879.43,2025-09-21 21:43:02.866232
9067,523,449.58,2025-08-15 12:01:07.602993
9068,273,1727.88,2025-12-24 21:40:37.143995
9069,415,983.71,2025-12-29 23:11:26.125989
9070,772,2975.92,2025-09-14 17:20:51.983951
9071,200,276.91,2025-06-23 03:52:06.243794
9072,243,1149.72,2026-04-02 23:56:06.636711
9073,615,2400.84,2026-04-05 04:02:35.499293
9074,283,1045.18,2025-08-07 15:58:28.819776
9075,761,120.63,2026-03-08 20:29:55.713666
9076,136,2442.32,2026-03-08 23:00:42.257917
9077,740,1399.13,2025-05-31 02:28:43.166138
9078,41,22.75,2026-04-24 09:06:39.954243
9079,1,1896.88,2025-07-23 08:00:02.919184
9080,914,5048.49,2026-05-21 16:10:04.027332
9081,517,235.37,2026-05-08 04:42:04.431344
9082,324,1786.47,2025-07-16 07:17:30.254892
9083,200,2608.83,2026-03-26 04:36:42.098961
9084,553,146.81,2026-02-14 01:50:36.238541
9085,445,45.75,2026-01-19 19:39:24.685439
9086,986,1247.97,2026-01-21 05:52:56.661376
9087,977,3132.63,2025-09-18 10:55:01.176494
9088,570,350.42,2026-04-21 16:33:56.354545
9089,412,3623.56,2025-07-06 22:43:09.031147
9090,415,2137.59,2025-12-27 21:17:17.656124
9091,617,807.45,2025-07-04 00:58:13.431581
9092,90,1450.62,2025-06-26 01:30:42.516807
9093,293,6737.94,2025-11-26 11:02:13.207070
9094,54,487.81,2026-03-13 15:22:32.389813
9095,48,1384.44,2025-07-02 00:53:30.786830
9096,200,1958.92,2025-12-04 11:57:34.880760
9097,415,297.03,2026-04-19 14:48:55.534173
9098,757,89.0,2026-01-01 14:17:04.720088
9099,415,27.1,2026-05-17 21:27:53.870499
9100,296,785.18,2025-07-25 15:04:35.267194
9101,57,153.65,2025-08-28 06:55:10.914244
9102,483,3256.94,2026-05-03 17:40:11.304669
9103,229,11843.52,2025-12-24 23:13:33.485203
9104,549,126.53,2025-12-05 19:40:19.500606
9105,977,1133.83,2026-01-04 20:18:35.672794
9106,105,52.14,2026-05-23 18:41:30.968997
9107,200,287.72,2025-12-14 22:34:52.815451
9108,415,779.94,2026-02-01 22:56:49.678131
9109,967,1000.75,2026-02-03 01:38:46.034313
9110,745,5619.6,2025-06-12 17:59:44.481828
9111,914,1007.82,2026-03-01 06:46:01.483760
9112,296,1371.46,2025-08-26 15:40:48.560467
9113,986,563.62,2026-05-05 18:18:03.529766
9114,92,0.25,2026-05-06 06:40:41.353964
9115,25,4591.9,2025-08-01 05:45:30.717477
9116,829,170.49,2026-03-25 01:45:44.037534
9117,939,6662.35,2025-09-23 10:16:49.598033
9118,68,280.47,2025-12-05 10:36:03.847874
9119,105,1857.12,2025-09-02 01:31:41.930065
9120,5,14872.77,2026-05-01 09:55:56.026397
9121,97,,2026-05-07 00:27:00.145056
9122,200,1103.1,2026-04-08 21:28:27.578374
9123,971,3032.11,2026-05-16 18:45:08.193290
9124,598,65.44,2026-05-28 20:37:58.918003
9125,751,2340.96,2025-08-29 20:40:34.415567
9126,750,167.57,2025-12-26 17:03:43.029490
9127,480,539.74,2026-01-05 00:43:48.983603
9128,765,348.89,2025-09-23 20:17:17.970323
9129,538,4757.56,2025-07-14 02:02:04.396049
9130,281,398.02,2025-10-14 23:43:49.976032
9131,483,82.55,2025-08-26 00:37:48.828410
9132,478,1771.65,2025-09-08 12:41:18.504251
9133,793,849.85,2026-04-09 16:00:56.344777
9134,977,1040.76,2025-08-20 09:15:14.464919
9135,369,253.54,2026-02-22 22:25:22.423456
9136,740,2758.51,2025-12-22 10:56:19.328306
9137,84,1840.36,2026-01-02 17:37:46.311090
9138,751,905.8,2026-01-31 13:30:18.131503
9139,350,376.46,2025-09-04 11:47:11.665825
9140,12,1800.11,2026-05-21 07:40:30.465466
9141,334,3015.54,2025-12-22 12:34:49.026048
9142,543,749.09,2025-06-02 09:33:58.914346
9143,119,52.4,2026-01-25 10:42:50.775909
9144,936,482.47,2025-10-29 01:23:55.146080
9145,56,2293.91,2025-06-18 06:01:57.250951
9146,939,9037.32,2025-07-08 02:53:28.485804
9147,675,26.93,2026-02-04 08:40:52.193482
9148,296,731.01,2026-03-08 23:02:09.118843
9149,365,128.06,2026-05-06 14:52:37.952132
9150,728,760.62,2025-12-07 01:23:09.171731
9151,543,,2026-04-18 05:34:06.156425
9152,604,5073.13,2025-11-28 08:44:35.265279
9153,365,167.98,2026-04-21 08:24:56.526421
9154,415,3002.37,2025-12-15 02:54:47.918141
9155,986,1006.82,2025-06-22 08:52:06.231389
9156,200,3334.8,2025-09-11 02:50:01.120393
9157,379,1440.63,2025-08-26 18:11:41.577126
9158,242,80.15,2026-01-28 15:44:03.593016
9159,740,5845.18,2026-03-02 21:46:13.160731
9160,740,172.72,2025-07-08 09:27:07.077556
9161,243,1821.03,2025-12-12 21:27:56.573949
9162,56,4202.03,2025-10-03 00:12:04.041120
9163,1,166.26,2025-11-30 22:48:36.731935
9164,388,1614.39,2025-06-07 02:51:22.898395
9165,369,3477.84,2025-08-08 01:13:09.717631
9166,984,8584.33,2025-12-09 00:41:01.727839
9167,415,2577.08,2025-12-15 10:53:26.313765
9168,207,652.39,2025-07-16 05:55:42.231107
9169,903,2405.08,2025-09-13 04:31:28.926625
9170,415,2446.77,2026-04-02 18:12:28.631172
9171,543,2407.72,2026-04-03 12:42:34.942125
9172,76,3851.87,2025-06-27 23:34:38.207124
9173,365,182.87,2025-09-25 02:23:37.472758
9174,958,229.52,2025-06-07 15:04:22.124071
9175,523,2046.73,2025-08-20 18:52:44.721822
9176,309,6153.06,2025-09-25 20:15:23.976347
9177,567,1254.11,2025-07-26 20:08:49.886789
9178,927,6466.09,2025-09-02 09:35:28.463492
9179,229,5563.99,2025-12-05 17:49:48.708490
9180,441,4664.23,2025-06-18 01:02:23.378517
9181,963,4812.58,2026-05-27 01:10:34.081121
9182,200,4571.83,2026-02-10 17:41:54.352237
9183,705,3428.37,2025-09-14 06:44:27.244471
9184,549,2374.75,2025-07-29 16:30:19.141296
9185,616,49.42,2026-05-09 19:48:53.899575
9186,324,283.71,2025-11-23 18:42:16.340713
9187,281,288.28,2025-07-04 13:51:51.093429
9188,618,47.64,2025-09-30 03:03:35.776844
9189,200,248.18,2026-03-22 12:44:21.757233
9190,379,5045.13,2026-02-24 20:11:52.314641
9191,200,2180.12,2026-03-24 01:11:15.577147
9192,1,748.15,2025-09-13 01:07:39.287318
9193,971,3153.55,2025-10-01 08:45:54.251516
9194,396,1340.31,2025-08-22 17:02:24.633229
9195,968,306.6,2026-05-08 21:21:20.358816
9196,158,4317.01,2025-12-12 12:17:13.202029
9197,521,826.98,2025-06-09 21:09:00.010648
9198,200,2400.35,2026-05-15 02:14:41.720509
9199,760,686.66,2026-04-13 18:11:48.236149
9200,754,1386.58,2025-06-09 04:47:30.498948
9201,105,3388.39,2026-04-25 10:49:01.096315
9202,928,341.05,2025-09-14 05:19:25.122492
9203,200,7566.5,2026-04-13 09:39:05.869789
9204,544,145.61,2025-10-05 04:08:13.335740
9205,981,1527.18,2025-12-29 20:19:06.291171
9206,893,4954.48,2025-08-21 15:20:23.114710
9207,963,5826.24,2025-12-06 03:47:17.007025
9208,306,528.21,2026-01-30 05:34:57.122800
9209,98,310.93,2026-05-25 23:46:02.225312
9210,200,2577.63,2025-06-30 00:11:14.223376
9211,433,85.76,2025-10-26 02:49:27.203135
9212,761,1328.11,2026-04-02 02:45:14.465052
9213,181,3182.76,2026-01-18 13:29:29.012844
9214,587,1643.12,2025-09-12 19:21:14.772543
9215,291,416.54,2026-01-15 21:27:27.117903
9216,303,1335.13,2026-04-24 11:49:26.821950
9217,588,5083.58,2026-01-27 10:34:22.691528
9218,415,1920.55,2026-05-04 11:29:05.883902
9219,780,2556.61,2025-12-27 22:09:56.002470
9220,191,819.74,2025-11-05 17:53:01.418924
9221,760,417.7,2026-05-14 19:07:26.446451
9222,39,590.47,2026-01-06 16:27:10.232251
9223,200,1523.61,2025-06-19 17:40:31.390681
9224,580,657.62,2026-03-17 22:33:43.388806
9225,829,1561.62,2026-04-26 16:32:15.122052
9226,206,2460.58,2026-01-29 02:45:48.184602
9227,293,2651.5,2025-06-20 20:12:35.988775
9228,483,359.89,2026-05-22 04:31:19.908477
9229,200,2776.04,2025-09-07 11:36:59.079295
9230,778,2233.68,2025-12-21 01:39:42.211879
9231,746,24.16,2026-05-16 02:57:04.564323
9232,170,,2025-12-21 14:01:30.910671
9233,415,2078.33,2025-12-18 00:31:33.740357
9234,746,968.06,2025-09-14 04:55:50.077927
9235,297,315.89,2025-07-10 16:49:52.001728
9236,570,90.82,2025-12-21 09:21:43.212335
9237,24,347.27,2025-07-05 02:43:34.969587
9238,543,6317.16,2025-06-21 11:59:18.980783
9239,186,2600.72,2025-11-26 04:29:21.793151
9240,799,1500.3,2026-04-01 02:58:52.687119
9241,331,5678.84,2025-07-24 17:20:04.813750
9242,229,1930.49,2025-12-13 09:10:29.645216
9243,819,2586.67,2026-03-19 11:09:26.374683
9244,24,664.39,2026-01-10 01:18:31.456256
9245,365,1778.24,2025-11-22 16:54:12.798440
9246,347,309.75,2025-10-21 23:22:54.554703
9247,236,1036.65,2026-04-20 18:11:07.916451
9248,928,67.61,2026-03-06 13:14:27.650175
9249,733,488.3,2025-10-06 21:01:40.582771
9250,39,155.64,2026-01-10 12:26:01.756129
9251,694,981.32,2025-08-31 04:02:14.906878
9252,470,3703.47,2025-10-04 11:00:29.556339
9253,914,949.42,2025-12-13 23:58:44.303136
9254,279,3563.3,2025-11-29 19:33:48.670047
9255,503,2137.13,2026-01-25 06:49:58.579372
9256,434,1424.78,2026-02-11 01:37:31.431495
9257,415,540.71,2025-06-02 21:20:12.057055
9258,415,5106.1,2025-08-20 15:21:41.234912
9259,200,111.45,2026-02-11 07:08:33.277452
9260,733,2335.37,2025-08-15 22:15:57.965057
9261,415,1941.7,2025-06-19 18:13:39.121040
9262,963,1163.36,2025-06-13 06:52:46.800216
9263,222,549.72,2026-05-06 21:44:13.738884
9264,617,1126.68,2026-01-31 12:33:26.722970
9265,947,4123.56,2025-10-14 00:32:00.201812
9266,591,3625.14,2026-04-10 19:46:58.883232
9267,871,5673.4,2026-02-14 04:37:34.259602
9268,793,735.74,2026-01-17 14:42:29.117217
9269,333,979.12,2025-06-01 15:13:18.388481
9270,543,37.81,2026-04-03 14:03:56.113571
9271,191,5727.65,2025-11-16 18:38:09.393195
9272,481,799.14,2025-06-20 18:17:27.987378
9273,200,1035.58,2026-04-11 01:50:45.303701
9274,730,4767.69,2025-12-05 17:14:11.268174
9275,473,1495.62,2025-09-03 22:23:40.732024
9276,369,1670.23,2025-06-24 06:46:28.130267
9277,229,387.73,2025-07-27 03:47:34.028658
9278,996,1380.94,2025-12-01 19:13:47.149519
9279,47,5007.17,2025-08-10 23:47:08.088332
9280,17,1636.14,2025-06-26 02:13:06.458132
9281,200,589.05,2025-10-10 19:11:14.150233
9282,973,63.35,2025-12-27 21:02:10.223838
9283,977,819.86,2026-04-05 20:40:05.470824
9284,577,1700.03,2025-08-15 19:16:29.531007
9285,889,87.1,2025-09-21 02:30:55.306382
9286,200,1882.15,2025-09-05 17:20:28.407951
9287,973,1482.21,2025-12-29 19:07:44.820829
9288,166,3059.73,2025-10-01 09:08:42.697735
9289,89,58.63,2025-10-23 19:02:38.539198
9290,105,3035.97,2026-04-03 22:40:07.059847
9291,500,1471.6,2025-09-29 23:27:51.234872
9292,751,925.75,2025-09-25 08:04:37.001674
9293,342,6726.82,2025-12-29 12:18:43.743147
9294,977,348.99,2026-05-22 05:40:38.807068
9295,396,1558.83,2026-01-01 10:26:21.769009
9296,182,774.21,2025-07-24 06:49:08.416375
9297,415,1499.38,2025-08-10 10:58:33.086838
9298,614,1607.15,2026-01-03 13:52:04.510095
9299,803,187.41,2025-09-18 01:30:40.719916
9300,415,2164.31,2025-07-30 10:21:49.990444
9301,534,,2025-12-09 04:18:25.459824
9302,229,2934.72,2025-06-15 05:56:16.163261
9303,577,190.07,2025-11-26 09:54:10.321856
9304,981,705.53,2025-11-25 12:41:52.133196
9305,23,2100.28,2025-10-24 18:08:01.085288
9306,901,294.06,2026-04-24 22:49:59.242770
9307,483,2263.91,2026-05-25 07:09:11.303155
9308,206,121.68,2025-10-18 04:58:17.709986
9309,963,815.73,2025-11-30 12:00:45.338433
9310,415,3750.86,2025-11-12 16:02:44.567036
9311,296,2977.02,2026-05-27 01:24:34.473209
9312,200,2069.93,2026-05-06 04:13:41.746569
9313,200,4087.51,2025-08-08 19:32:08.623696
9314,806,2470.72,2025-11-08 04:35:03.388993
9315,548,1465.34,2025-12-04 23:44:02.720913
9316,929,7795.99,2026-03-23 04:31:04.052756
9317,200,2373.94,2026-05-04 14:15:34.044889
9318,123,1839.43,2025-07-22 05:12:35.720941
9319,1,1051.44,2026-05-05 14:36:12.856719
9320,443,4654.01,2025-07-20 15:06:39.190820
9321,995,701.13,2025-08-22 03:08:00.463912
9322,643,18.52,2025-09-24 09:31:53.908786
9323,270,438.15,2026-05-20 13:03:16.363976
9324,886,231.98,2025-09-26 07:14:07.093407
9325,751,768.37,2025-08-06 12:19:00.049455
9326,1,3496.01,2026-02-12 22:49:50.356797
9327,791,2108.4,2026-04-11 12:17:49.020117
9328,254,370.2,2026-04-20 15:46:47.114018
9329,181,3110.11,2025-09-16 06:47:50.541862
9330,200,1403.25,2026-04-07 07:36:32.780840
9331,415,1437.81,2025-09-23 20:58:30.658336
9332,386,899.19,2025-09-30 09:15:46.429982
9333,240,3999.29,2025-12-23 14:03:37.820856
9334,200,766.41,2026-05-06 15:45:02.191906
9335,740,197.74,2025-07-13 05:28:39.248031
9336,986,721.16,2025-10-17 04:59:37.817386
9337,751,2513.01,2026-02-27 11:54:37.757112
9338,245,2143.45,2025-10-17 04:44:12.988793
9339,200,416.55,2025-12-31 21:57:28.816306
9340,200,237.08,2025-07-23 18:06:40.739627
9341,148,2162.72,2025-08-09 00:21:31.449131
9342,483,2256.35,2026-01-01 23:39:41.329410
9343,543,911.88,2025-11-09 19:33:38.233500
9344,670,3700.49,2025-07-17 19:00:19.405259
9345,617,7652.17,2026-02-27 13:16:11.009079
9346,243,460.45,2025-11-09 22:35:09.046414
9347,296,1721.09,2025-06-17 14:51:38.183547
9348,617,10.72,2025-10-26 07:43:11.065906
9349,322,2496.93,2025-12-08 01:27:24.921079
9350,200,1069.83,2025-11-14 01:41:45.318125
9351,355,429.53,2025-11-15 09:53:13.528723
9352,229,2790.44,2026-05-27 10:43:16.188299
9353,68,3328.3,2026-04-01 14:27:16.201440
9354,798,235.69,2025-09-08 13:19:14.127114
9355,829,83.72,2025-07-04 00:22:21.952279
9356,200,813.17,2026-02-08 02:02:55.394439
9357,39,1966.95,2025-10-04 17:26:22.066256
9358,724,3154.13,2025-08-30 08:58:22.617622
9359,200,1579.59,2026-04-17 23:34:23.781738
9360,365,1738.57,2026-05-21 21:35:10.191580
9361,39,3217.46,2025-12-04 16:34:35.820149
9362,200,1505.13,2025-06-08 05:42:35.300225
9363,761,1889.15,2026-02-02 08:15:49.661611
9364,770,1452.24,2025-11-16 07:14:34.715060
9365,200,4248.18,2026-02-28 14:40:53.663646
9366,296,537.11,2025-06-20 07:12:13.237300
9367,142,613.03,2025-12-18 01:40:38.927817
9368,51,273.84,2026-03-14 21:15:57.804835
